Customer Country,Customer State,Customer City,Customer Street,Latitude,Longitude
EE. UU.,MA,Brighton,2607 Clear Branch Cape,42.34962845,-71.15328217
Puerto Rico,PR,Caguas,6826 Quiet Lane,18.25866509,-66.03705597
EE. UU.,CA,Garden Grove,9780 Misty Pike,33.77395248,-117.9618988
Puerto Rico,PR,Caguas,4135 Golden Shadow Front,18.21509743,-66.0370636
EE. UU.,ND,Bismarck,8307 Merry Pointe,46.81184387,-100.7877197
Puerto Rico,PR,Caguas,9299 Grand Branch Route,18.20598602,-66.03705597
EE. UU.,MD,Gaithersburg,2210 Merry Leaf Row,39.14162064,-77.2270813
Puerto Rico,PR,Caguas,3309 Harvest Thicket,18.20355415,-66.03705597
EE. UU.,ND,Bismarck,5953 Lost Plaza,46.81184387,-100.7877197
EE. UU.,HI,Honolulu,1070 Dusty Beacon Maze,21.32156754,-157.8721771
EE. UU.,GA,Lilburn,7094 Sleepy End,33.90219879,-84.15373993
Puerto Rico,PR,Caguas,9393 Golden View Pike,18.21857071,-66.03705597
EE. UU.,CA,Long Beach,7735 Gentle Terrace,33.78245163,-118.1922455
EE. UU.,NY,Bronx,2720 Stony Field,40.86618042,-73.87023926
Puerto Rico,PR,Caguas,45 Merry Bear View,18.27690888,-66.03705597
EE. UU.,UT,Provo,3741 Bright Extension,40.3957901,-111.5488815
EE. UU.,TN,Columbia,3408 Tawny Spring Glen,35.56920242,-87.08045197
Puerto Rico,PR,Caguas,4105 Fallen Goose Port,18.25554657,-66.03705597
EE. UU.,GA,Marietta,7121 Foggy Woods,34.02061462,-84.42745972
Puerto Rico,PR,Caguas,482 High Quay,18.23998261,-66.03705597
EE. UU.,MI,Holland,7177 Old Nectar Ridge,42.83187103,-86.07852173
Puerto Rico,PR,Rio Grande,6750 Stony Fawn Wood,42.25645828,-83.41688538
EE. UU.,NY,Brooklyn,2636 Indian Expressway,40.66080093,-73.92007446
Puerto Rico,PR,Caguas,9891 Foggy Hills Acres,18.2498951,-66.0370636
EE. UU.,CO,Denver,7500 Wishing Brook Grove,39.68975067,-105.0245895
EE. UU.,MI,Taylor,1497 Sleepy Thicket,42.52365494,-85.69445801
Puerto Rico,PR,Caguas,5012 Honey Wagon Stead,18.29883003,-66.0370636
EE. UU.,IL,Chicago,8832 Old Quay,41.7828064,-87.61464691
Puerto Rico,PR,Caguas,8707 Foggy View,18.29244614,-66.0370636
EE. UU.,MI,Detroit,4148 Indian Landing,42.40109634,-82.92513275
Puerto Rico,PR,Caguas,4690 Quiet Hickory Campus,18.20002747,-66.03704834
EE. UU.,TN,Murfreesboro,8659 Foggy Deer Port,36.04489517,-86.35327148
Puerto Rico,PR,Caguas,8284 Colonial Gate Path,18.23353386,-66.0370636
EE. UU.,OH,Cleveland,7701 Rustic Carrefour,41.47214127,-81.73681641
Puerto Rico,PR,Caguas,406 Shady Cider Corner,18.28108215,-66.03705597
EE. UU.,NY,Lockport,4542 Sunny Parade,43.16891098,-78.69216156
Puerto Rico,PR,Caguas,2070 Rocky Apple Front,18.20433235,-66.03705597
EE. UU.,MO,Saint Charles,3761 Foggy Hickory Extension,38.77838135,-90.50777435
EE. UU.,CA,Los Angeles,9767 Amber Valley,34.09960938,-118.3507385
EE. UU.,CA,Cupertino,3538 Rustic Dale Run,37.32138825,-122.0307388
Puerto Rico,PR,Caguas,1946 Jagged Trail,18.23747444,-66.0370636
EE. UU.,MO,Springfield,5434 Middle Range,37.15639114,-93.28601074
Puerto Rico,PR,Caguas,7108 Cinder Road,18.28423882,-66.03704834
EE. UU.,CA,Mission Viejo,1557 High Spring Cove,33.64875412,-117.6374283
EE. UU.,CA,Los Angeles,183 Crystal Lake Drive,34.11436462,-118.192482
Puerto Rico,PR,Caguas,1870 Crystal Blossom Towers,18.23448372,-66.0370636
EE. UU.,GA,Roswell,8932 High Row,34.0256691,-84.35742188
Puerto Rico,PR,Caguas,6449 Merry Lagoon Drive,18.2726593,-66.03705597
EE. UU.,MI,Ypsilanti,3505 High Mall,42.24398804,-83.61991119
EE. UU.,NY,Brooklyn,7320 Lazy Forest Falls,40.64059448,-73.97518921
Puerto Rico,PR,Caguas,851 Green Prairie Park,18.28867149,-66.0370636
EE. UU.,AZ,Peoria,5674 Merry Nectar Pines,33.57873154,-112.266098
Puerto Rico,PR,Caguas,8651 Heather Drive,18.20901108,-66.03705597
EE. UU.,CA,Garden Grove,3068 Indian Quail Cove,33.76652145,-117.9461899
Puerto Rico,PR,Caguas,427 Clear Leaf Loop,18.29984283,-66.03705597
EE. UU.,NJ,Clementon,5136 Red Prairie Park,39.81664658,-74.98467255
EE. UU.,TN,Memphis,5722 Easy Heath,35.28209686,-89.97310638
EE. UU.,TN,Antioch,8895 Shady Cider Moor,36.0810051,-86.6870575
Puerto Rico,PR,Caguas,4776 Pleasant Pioneer Cape,18.27984047,-66.03704834
EE. UU.,UT,Salt Lake City,1853 Umber Field,40.65987396,-112.0028687
Puerto Rico,PR,Caguas,1142 Round Via,18.25708389,-66.03704834
EE. UU.,CA,Bakersfield,2027 Thunder Creek Thicket,35.36254501,-119.0186996
Puerto Rico,PR,Caguas,2059 Cozy Field,18.21950722,-66.03704834
EE. UU.,CA,Granada Hills,4436 Tawny Private,34.07363892,-117.7083511
Puerto Rico,PR,Caguas,3914 Silver Horse Cape,18.25214958,-66.03705597
EE. UU.,FL,Tallahassee,5002 High Bank,30.49506187,-84.24580383
Puerto Rico,PR,Caguas,1982 Burning Forest,18.2536087,-66.0370636
EE. UU.,NY,Hempstead,8776 Green Ridge,40.68703461,-73.62446594
Puerto Rico,PR,Caguas,2568 Rustic Valley,18.26331902,-66.03705597
EE. UU.,NY,Astoria,3071 Tawny Canyon,40.76861954,-73.90949249
EE. UU.,CA,Gilroy,9666 Colonial Hickory Thicket,37.01370621,-121.5893478
Puerto Rico,PR,Caguas,9739 Round Spring Expressway,18.21694946,-66.03705597
EE. UU.,CA,Azusa,3847 Blue Place,34.13360977,-117.9058914
Puerto Rico,PR,Caguas,3567 Rocky Grove,18.28720284,-66.03705597
EE. UU.,NC,Lenoir,8324 Little Common,36.11019898,-81.52600861
EE. UU.,OH,Columbus,7802 Gentle Creek Square,40.88164902,-81.25228119
EE. UU.,OR,Albany,7176 Bright Timber Passage,44.63076019,-123.1084366
Puerto Rico,PR,Humacao,6888 Wishing Mountain Run,18.1501503,-65.82595062
Puerto Rico,PR,Caguas,4791 Harvest Quail Limits,18.24564171,-66.03705597
EE. UU.,NY,Lindenhurst,4482 Velvet Farm,40.68665695,-73.37553406
EE. UU.,OH,Elyria,4776 Crystal River Stead,41.42148209,-82.09407044
Puerto Rico,PR,Caguas,425 Noble Lane,18.20097351,-66.03704834
EE. UU.,CA,Riverside,9666 Gentle Shadow Thicket,33.93642426,-117.4205856
Puerto Rico,PR,Caguas,7550 Sleepy View Court,18.29039574,-66.03705597
EE. UU.,CA,Carson,777 Sleepy Quail Key,33.83179474,-118.261322
EE. UU.,AZ,Mesa,6718 High Panda Dell,33.41001129,-111.7717972
Puerto Rico,PR,Caguas,9871 Cotton Lagoon End,18.26308632,-66.03705597
EE. UU.,HI,Honolulu,1066 Hidden Green,21.343153,-157.906601
Puerto Rico,PR,Caguas,7192 Green Arbor,18.26687813,-66.03705597
Puerto Rico,PR,Caguas,4232 Wishing Creek Campus,18.22298622,-66.37062836
Puerto Rico,PR,Caguas,1112 Cinder Woods,18.24503517,-66.3706131
Puerto Rico,PR,Caguas,4694 Burning Front,18.20116615,-66.37051392
Puerto Rico,PR,Caguas,482 Easy Avenue,18.22202492,-66.37055969
Puerto Rico,PR,Caguas,3709 Green Cider Court,18.21871948,-66.37054443
Puerto Rico,PR,Caguas,19 Clear Autumn Estates,18.25518417,-66.3706131
Puerto Rico,PR,Caguas,9138 Indian Nook,18.29124832,-66.37056732
Puerto Rico,PR,Caguas,7971 Foggy Highway,18.23452568,-66.37062073
Puerto Rico,PR,Caguas,357 Noble Lane,18.22754669,-66.04360199
Puerto Rico,PR,Caguas,9234 Green Farm,18.28764534,-66.3706131
Puerto Rico,PR,Caguas,1088 Jagged Hills Nook,18.23387528,-66.3705368
Puerto Rico,PR,Caguas,7046 Sleepy Berry Estates,18.2833519,-66.37052155
Puerto Rico,PR,Caguas,6982 Cinder Fawn Cape,18.2248497,-66.37051392
Puerto Rico,PR,Caguas,5913 Easy Quail Wynd,18.23684692,-66.37060547
Puerto Rico,PR,Caguas,7910 Cotton Branch Highway,18.24496269,-66.37059021
Puerto Rico,PR,Caguas,7291 Shady Nectar Cape,18.2275734,-66.0435791
Puerto Rico,PR,Caguas,9825 Colonial Freeway,18.20705986,-66.37054443
Puerto Rico,PR,Caguas,2534 Easy Carrefour,18.24979973,-66.37058258
Puerto Rico,PR,Caguas,1914 Iron Berry Edge,18.27879143,-66.37057495
Puerto Rico,PR,Caguas,3200 Amber Pine Vale,18.24411583,-66.37062836
Puerto Rico,PR,Caguas,4210 Dewy Round,18.24774361,-66.37059784
Puerto Rico,PR,Caguas,8570 Hazy Forest End,18.26596832,-66.37063599
Puerto Rico,PR,Caguas,9885 Hazy Forest Path,18.20471764,-66.37059021
Puerto Rico,PR,Caguas,3332 Heather Road,18.24146652,-66.3705368
Puerto Rico,PR,Caguas,4114 Lost Blossom Farms,18.26157761,-66.37051392
Puerto Rico,PR,Caguas,403 Tawny Hills By-pass,18.28203011,-66.37054443
Puerto Rico,PR,Caguas,5346 Clear Hills Way,18.20086861,-66.37054443
Puerto Rico,PR,Caguas,4551 Jagged Bay,18.21183395,-66.3705368
Puerto Rico,PR,Caguas,3169 Little Subdivision,18.22026825,-66.37062836
Puerto Rico,PR,Caguas,3282 Silent Autoroute,18.23062706,-66.37049866
Puerto Rico,PR,Caguas,9505 Broad Timber Highlands,18.28871346,-66.37050629
Puerto Rico,PR,Caguas,8736 Merry Extension,18.23424339,-66.3706131
Puerto Rico,PR,Caguas,1358 Quiet Gate Moor,18.27477646,-66.37055969
Puerto Rico,PR,Caguas,3108 Middle Wharf,18.29919052,-66.3705368
Puerto Rico,PR,Caguas,6481 Wishing Anchor Centre,18.28240585,-66.37050629
Puerto Rico,PR,Caguas,8013 Harvest Close,18.28954887,-66.37055206
Puerto Rico,PR,Caguas,9005 Old Robin Plaza,18.2865181,-66.37051392
Puerto Rico,PR,Caguas,7962 Thunder Zephyr Bend,18.2077198,-66.37060547
Puerto Rico,PR,Caguas,5958 Emerald Nook,18.26106262,-66.3705368
Puerto Rico,PR,Caguas,907 Merry Forest Way,18.29281044,-66.3705368
Puerto Rico,PR,Caguas,5105 Tawny Park,18.27898979,-66.37052918
Puerto Rico,PR,Caguas,7173 Fallen Vista,18.28514671,-66.37062836
Puerto Rico,PR,Caguas,2915 Quaking Pathway,18.27504158,-66.37062836
Puerto Rico,PR,Caguas,772 Rustic Lagoon Crossing,18.25740433,-66.37059784
Puerto Rico,PR,Caguas,285 Crystal Circuit,18.26050758,-66.37062073
Puerto Rico,PR,Caguas,8172 Gentle Elk Beach,18.35129356,-65.96311951
Puerto Rico,PR,Caguas,5959 Harvest Forest Boulevard,18.22377396,-66.37060547
Puerto Rico,PR,Caguas,5274 Hidden Mall,18.29444695,-66.37054443
Puerto Rico,PR,Caguas,9494 Bright Stead,18.22501564,-66.37062073
Puerto Rico,PR,Caguas,5943 Dewy Autoroute,18.21671295,-66.37058258
Puerto Rico,PR,Caguas,4103 Rocky View Harbour,18.20493317,-66.37052155
Puerto Rico,PR,Caguas,6036 Noble Blossom Wynd,18.2505703,-66.37058258
Puerto Rico,PR,Caguas,7595 Cotton Log Row,18.27092362,-66.37060547
Puerto Rico,PR,Caguas,2519 Cinder Orchard,18.20765305,-66.37055969
Puerto Rico,PR,Caguas,164 Stony Field,18.29643822,-66.37062073
Puerto Rico,PR,Caguas,9126 Wishing Expressway,18.27996063,-66.0370636
Puerto Rico,PR,Caguas,190 Heather View,18.27352142,-66.3705368
Puerto Rico,PR,Caguas,3980 High Line,18.25903893,-66.3706131
Puerto Rico,PR,Caguas,5953 Broad Close,18.258358,-66.37052918
Puerto Rico,PR,Caguas,8370 Golden Goose Place,18.20012474,-66.37051392
Puerto Rico,PR,Caguas,4369 Bright Log Estates,18.253479,-66.03704834
Puerto Rico,PR,Caguas,1794 High Diversion,18.26423073,-66.37058258
Puerto Rico,PR,Caguas,2861 Velvet Pointe,18.26229858,-66.37057495
Puerto Rico,PR,Caguas,9026 Little Avenue,18.23555565,-66.37051392
Puerto Rico,PR,Caguas,6183 Little Passage,18.35419464,-66.07129669
Puerto Rico,PR,Caguas,6232 Red Rise Rise,18.26428604,-66.37057495
Puerto Rico,PR,Caguas,1395 Cozy River Carrefour,18.27635384,-66.03704834
Puerto Rico,PR,San Juan,1655 Sleepy Pine Common,18.38596916,-66.0940094
Puerto Rico,PR,Caguas,7869 Round Cider Square,18.25274658,-66.37055206
Puerto Rico,PR,Caguas,911 Rustic Round,18.27530479,-66.37059784
Puerto Rico,PR,Caguas,4780 Cinder Treasure Highway,18.2621975,-66.37055969
Puerto Rico,PR,Caguas,4393 Pleasant Pioneer Avenue,18.20552635,-66.37062836
Puerto Rico,PR,Caguas,5131 Hazy Dale Parade,18.28616905,-66.37050629
Puerto Rico,PR,Caguas,1116 Silent Crest,18.21555901,-66.37050629
Puerto Rico,PR,Caguas,9539 Velvet Trace,18.21617508,-66.3706131
Puerto Rico,PR,Caguas,4485 Noble Fawn Highway,18.28969574,-66.37051392
Puerto Rico,PR,Caguas,9022 Foggy Dell,18.35910034,-66.07790375
Puerto Rico,PR,Caguas,3796 Rustic Autoroute,18.24693489,-66.37058258
Puerto Rico,PR,Caguas,8497 Emerald Grove Pines,18.27720451,-66.3706131
Puerto Rico,PR,Caguas,6567 High Lagoon Heath,18.22154045,-66.37063599
Puerto Rico,PR,Caguas,7885 Misty Knoll,18.28162766,-66.37056732
Puerto Rico,PR,Caguas,1612 Golden Willow Crest,18.27949333,-66.37052918
Puerto Rico,PR,Caguas,9460 Hidden Landing,18.24751091,-66.02523804
Puerto Rico,PR,Caguas,9297 Burning Extension,18.2270546,-66.3705368
Puerto Rico,PR,Caguas,1591 Foggy Meadow,18.22757721,-66.04562378
Puerto Rico,PR,Caguas,555 Colonial Butterfly Highway,18.22216415,-66.37050629
Puerto Rico,PR,Caguas,139 Little Bear Chase,18.22205734,-66.37054443
Puerto Rico,PR,Caguas,1132 Harvest Front,18.2378273,-66.37050629
Puerto Rico,PR,Vega Baja,7774 Dewy Line,18.44484711,-66.38641357
Puerto Rico,PR,Caguas,3684 Old River Crossing,18.28811264,-66.37052918
Puerto Rico,PR,Caguas,2762 Umber Cloud Glen,18.26673508,-66.37054443
Puerto Rico,PR,Caguas,7258 Burning Dale Mountain,18.21918869,-66.37059021
Puerto Rico,PR,Caguas,3593 Blue Brook Acres,18.27349854,-66.3705368
Puerto Rico,PR,Caguas,1475 Red Creek Stead,18.20230675,-66.37059021
Puerto Rico,PR,Caguas,7761 Silent Hickory Drive,18.29667473,-66.37059784
Puerto Rico,PR,Caguas,4703 Old Route,18.24366379,-66.37059021
Puerto Rico,PR,Caguas,9420 Velvet Lagoon Trail,18.2256279,-66.04746246
Puerto Rico,PR,Caguas,2337 Indian Inlet,18.26177788,-66.37062836
Puerto Rico,PR,Caguas,7190 Silver Horse Glade,18.25260544,-66.37054443
Puerto Rico,PR,Caguas,3760 Stony Promenade,18.29477692,-66.3706131
Puerto Rico,PR,Caguas,5434 Grand Common,18.29958344,-66.37057495
Puerto Rico,PR,Caguas,4097 Middle Spring Centre,18.24162674,-66.37054443
Puerto Rico,PR,Caguas,8924 Easy Treasure Nook,18.28249931,-66.37054443
Puerto Rico,PR,Caguas,3506 Heather Berry Round,18.22836685,-66.3706131
Puerto Rico,PR,Caguas,7800 Hazy Lake Acres,18.24680519,-66.37059021
Puerto Rico,PR,Caguas,4520 Quiet Grounds,18.21118736,-66.03705597
Puerto Rico,PR,Caguas,1155 Cotton Inlet,18.24645615,-66.37052918
Puerto Rico,PR,Caguas,896 Thunder Knoll,18.25728226,-66.37054443
Puerto Rico,PR,Caguas,472 Cinder Sky Farm,18.20616531,-66.3705368
Puerto Rico,PR,Caguas,6080 Old Bay,18.29564285,-66.37054443
Puerto Rico,PR,Caguas,4251 Sleepy View Alley,18.23519516,-66.37062073
Puerto Rico,PR,Caguas,432 Dusty Glen,18.26007843,-66.03705597
Puerto Rico,PR,Caguas,6774 Noble Branch Knoll,18.23197174,-66.37056732
Puerto Rico,PR,Caguas,1812 Sunny River Wharf,18.2062397,-66.37052918
Puerto Rico,PR,Caguas,6639 Clear Fawn Grounds,18.2316761,-66.37062073
Puerto Rico,PR,Caguas,3440 Clear Moor,18.24105072,-66.37055969
Puerto Rico,PR,Caguas,8569 Umber Fox Common,18.25338554,-66.37062073
Puerto Rico,PR,Caguas,3412 Golden Orchard,18.26959801,-66.37054443
Puerto Rico,PR,Caguas,3413 Silver Lake Carrefour,18.21268654,-66.37055969
Puerto Rico,PR,Mayaguez,2681 Cinder By-pass,18.20005035,-67.14024353
Puerto Rico,PR,Caguas,3289 Thunder Prairie Inlet,18.20732117,-66.37050629
Puerto Rico,PR,Caguas,8094 Broad Dale,18.28301239,-66.37054443
Puerto Rico,PR,Caguas,6292 Velvet Wagon  Plaza,18.22255898,-66.3706131
Puerto Rico,PR,Caguas,8828 Red Farms,18.27515984,-66.37052918
Puerto Rico,PR,Caguas,6336 Thunder Dale,18.27308464,-66.37060547
Puerto Rico,PR,Caguas,1974 Fallen Place,18.23312187,-66.37059021
Puerto Rico,PR,Caguas,2553 Golden Dale,18.25151444,-66.37062073
Puerto Rico,PR,Caguas,2568 Bright Lookout,18.25733376,-66.3706131
Puerto Rico,PR,Caguas,382 Rocky Pond By-pass,18.35939407,-66.07751465
Puerto Rico,PR,Caguas,4692 Gentle Turnabout,18.2261982,-66.37054443
Puerto Rico,PR,Humacao,5138 Green Boulevard,18.1501503,-65.82595062
Puerto Rico,PR,Caguas,4689 Lost Spring Key,18.29062271,-66.3706131
Puerto Rico,PR,Caguas,1018 Colonial Nectar Subdivision,18.23957062,-66.3706131
Puerto Rico,PR,Caguas,8696 Bright Dale Pointe,18.26259232,-66.37062836
Puerto Rico,PR,Caguas,914 Round Pony Canyon,18.23168373,-66.37059784
Puerto Rico,PR,Caguas,135 Burning Ridge,18.2150116,-66.37063599
Puerto Rico,PR,Caguas,1905 Broad Apple Highway,18.27042198,-66.37054443
Puerto Rico,PR,Caguas,2291 Velvet Berry Freeway,18.20957184,-66.37057495
Puerto Rico,PR,Caguas,8718 High Front,18.20209312,-66.37058258
Puerto Rico,PR,Caguas,1809 Lost Pine Ledge,18.24755478,-66.02526856
Puerto Rico,PR,Caguas,1235 Honey Mews,18.26036263,-66.37050629
Puerto Rico,PR,Caguas,4746 Quaking Bear Valley,18.21931267,-66.37059021
Puerto Rico,PR,Caguas,5735 Round Beacon Terrace,18.27332115,-66.37055206
Puerto Rico,PR,Caguas,2387 Silver Freeway,18.28800392,-66.37052155
Puerto Rico,PR,Caguas,6567 Red Sky Gate,18.20149422,-66.37060547
Puerto Rico,PR,Caguas,7969 Umber Forest,18.21571159,-66.37055969
Puerto Rico,PR,Caguas,1538 Sunny Lagoon Mews,18.29089546,-66.37055206
Puerto Rico,PR,Bayamon,3450 Round Gate Close,18.38011932,-66.18312836
Puerto Rico,PR,Caguas,9709 Dewy Pointe,18.28710365,-66.37055206
Puerto Rico,PR,Caguas,4429 Lost Elk Front,18.22939873,-66.37059784
Puerto Rico,PR,Caguas,2721 Dewy Panda Manor,18.2241478,-66.0471344
Puerto Rico,PR,Caguas,4545 Quaking Hickory Ledge,18.21200752,-66.37059021
Puerto Rico,PR,Arecibo,6289 Rocky Way,18.46923065,-66.727211
Puerto Rico,PR,Caguas,2585 Silent Autumn Landing,18.2133503,-66.37057495
Puerto Rico,PR,Caguas,1411 Little Log Boulevard,18.27620125,-66.3706131
Puerto Rico,PR,Vega Baja,4849 Clear Blossom Turnabout,18.44484711,-66.38641357
Puerto Rico,PR,Caguas,1768 Sleepy Zephyr Place,18.35900879,-66.07815552
Puerto Rico,PR,Caguas,1811 Hazy Oak Subdivision,18.24739647,-66.37052918
Puerto Rico,PR,Caguas,2972 Pleasant Branch Road,18.23075676,-66.37062073
Puerto Rico,PR,Caguas,6502 Heather Nook,18.20134735,-66.37060547
Puerto Rico,PR,Caguas,3050 Shady Mews,18.28247643,-66.3706131
Puerto Rico,PR,Caguas,8263 Indian Crossing,18.29255867,-66.37062073
Puerto Rico,PR,Caguas,3562 Round Edge,18.28480911,-66.3706131
Puerto Rico,PR,Caguas,8663 Crystal Bluff Walk,18.26480103,-66.37057495
Puerto Rico,PR,Caguas,3180 Golden Cider Circle,18.28333664,-66.3705368
Puerto Rico,PR,Caguas,5687 Clear Maze,18.20988464,-66.37062073
Puerto Rico,PR,Caguas,4293 Rustic Island,18.27076912,-66.37062836
Puerto Rico,PR,Caguas,4958 Heather Panda Bank,18.28375816,-66.37057495
Puerto Rico,PR,Caguas,1019 Grand Shadow Wynd,18.22048569,-66.3706131
Puerto Rico,PR,Caguas,7969 Thunder Butterfly Mall,18.20371819,-66.37052155
Puerto Rico,PR,Caguas,3662 Middle Willow Promenade,18.21478081,-66.37056732
Puerto Rico,PR,Caguas,6001 Iron Diversion,18.2421093,-66.37052155
Puerto Rico,PR,Caguas,5407 Sunny Wagon  Valley,18.29685593,-66.37057495
Puerto Rico,PR,Caguas,6534 Cinder Campus,18.25239372,-66.37055206
Puerto Rico,PR,San Sebastian,2383 Crystal Panda Mount,18.33710861,-66.99221802
Puerto Rico,PR,Caguas,4606 Tawny Autoroute,18.23619652,-66.37049866
Puerto Rico,PR,Caguas,1948 Round Nectar Via,18.22288513,-66.37058258
Puerto Rico,PR,Caguas,3385 Cotton Wharf,18.24063492,-66.37050629
Puerto Rico,PR,Caguas,340 Velvet Barn Gate,18.22028542,-66.37062836
Puerto Rico,PR,Caguas,1063 Fallen Subdivision,18.20542717,-66.37052918
Puerto Rico,PR,Caguas,2220 Quaking Lookout,18.24677658,-66.37056732
EE. UU.,NY,New York,6449 Lazy Robin Drive,40.74559021,-73.97927856
EE. UU.,AZ,Phoenix,6229 Clear Oak Lookout,33.4926796,-112.2088623
EE. UU.,OR,Eugene,72 Noble Path,44.05007172,-123.1093521
EE. UU.,CA,Long Beach,870 Amber Quail Circuit,33.78982544,-118.1819992
EE. UU.,IL,Algonquin,1726 Velvet Thicket,42.17575073,-88.32157135
EE. UU.,IN,Indianapolis,6163 Lazy Pointe,39.64605331,-86.11961365
EE. UU.,CA,Los Angeles,5530 Emerald Elk Mews,33.9598465,-118.3780823
EE. UU.,CA,Buena Park,3740 Velvet Rise,34.13899231,-118.3884659
EE. UU.,CA,Hayward,3204 Cinder Line,37.67551041,-122.0496826
EE. UU.,MD,Catonsville,2476 Grand Leaf Townline,39.26515198,-76.77284241
EE. UU.,PA,Carlisle,1111 Cotton Vista,40.21802902,-77.1828537
EE. UU.,NY,Staten Island,6764 Tawny Link,40.56678009,-74.11734772
EE. UU.,CA,Long Beach,858 Emerald Key,33.88898468,-118.2071152
EE. UU.,GA,Marietta,6292 Wishing Branch Via,34.03212357,-84.51288605
EE. UU.,NJ,Jersey City,7697 Easy Butterfly Centre,40.70602036,-74.08685303
EE. UU.,CA,Long Beach,4352 Heather Timber Quay,33.8371048,-118.1900482
EE. UU.,TN,Memphis,1490 Amber Forest Forest,35.0965271,-90.06786346
EE. UU.,FL,Lutz,9044 Round Private,28.08681297,-82.43898773
EE. UU.,IL,Lombard,2557 Gentle Hills Wynd,41.85577774,-88.00856781
EE. UU.,CA,Oxnard,9831 Sunny Cloud Valley,33.79024124,-118.2131653
EE. UU.,NY,Brooklyn,6269 Harvest Shadow Meadow,40.66577148,-73.89246368
EE. UU.,MA,New Bedford,9725 Cotton Forest,41.63562393,-70.93080139
EE. UU.,NY,Newburgh,6412 Quiet Swale,41.50205994,-74.01177216
EE. UU.,FL,Miami,2459 Velvet Brook Woods,25.74613953,-80.39176178
EE. UU.,PA,Lansdale,5078 Foggy Panda Highlands,40.24931717,-75.25538635
EE. UU.,CA,Los Angeles,5571 Rocky Knoll,33.95993424,-118.3780823
EE. UU.,MD,Baltimore,8773 Colonial Shadow Maze,39.13785553,-76.81587219
EE. UU.,AZ,Phoenix,1606 Rocky Shadow Ledge,33.47337341,-112.1697769
EE. UU.,CA,Fullerton,5803 Umber Meadow,33.87593842,-118.0005798
EE. UU.,MD,Baltimore,1221 High Crest,39.27495956,-76.61506653
EE. UU.,CA,Sacramento,5098 Lazy Pathway,38.48671341,-121.459343
EE. UU.,IL,Chicago,3957 Emerald Spring Nook,41.89535523,-87.72576141
EE. UU.,NC,Greensboro,3977 Colonial Towers,36.08757019,-79.88663483
EE. UU.,CA,San Jose,5835 Harvest Vista,37.37883377,-121.8303375
EE. UU.,NY,New York,5493 Burning Horse Heath,40.82476044,-73.94992065
EE. UU.,OH,Lakewood,1449 Red Cove,41.4828682,-81.77826691
EE. UU.,OH,Hamilton,2056 Misty Grove Rise,39.3985405,-84.55661774
EE. UU.,OR,Roseburg,5430 Burning Rise Route,43.20556259,-123.3465195
EE. UU.,CA,Modesto,6324 Golden Line,37.66708756,-120.9958801
EE. UU.,NY,New York,5659 Shady Cloud Port,40.73124313,-73.98880768
EE. UU.,MA,New Bedford,1214 Dusty Crescent,41.63562393,-70.93080139
EE. UU.,CA,Encinitas,1795 Fallen Corners,33.04647064,-117.2896729
EE. UU.,CA,San Jose,9761 Quaking Acres,37.36024094,-121.8450699
EE. UU.,NY,Rome,6115 Clear River Key,43.21662521,-75.45603943
EE. UU.,CA,Watsonville,1985 Sunny Manor,36.93397141,-121.7434616
EE. UU.,ID,Meridian,4834 Easy Terrace,43.56052399,-116.3960342
EE. UU.,TX,Houston,6058 Fallen Walk,29.86195946,-95.64417267
EE. UU.,NY,Brooklyn,1773 Amber Walk,40.60237885,-73.95497131
EE. UU.,NY,Endicott,8775 Wishing Pony Byway,42.07463837,-76.1240387
EE. UU.,TX,Katy,906 Green Treasure Limits,29.77441025,-95.74694824
EE. UU.,CA,Visalia,7191 Jagged Avenue,36.31933212,-119.2960815
EE. UU.,CA,Lancaster,2395 Misty Carrefour,34.69703293,-118.0883026
EE. UU.,AZ,Phoenix,516 Dewy Bluff Swale,33.64781952,-112.0518799
EE. UU.,CA,Lompoc,2225 Crystal Beach,34.58764267,-120.4081879
EE. UU.,FL,Miami,18 Golden Point,25.77437019,-80.19377899
EE. UU.,PA,York,9540 Little Vista,39.95479965,-76.75787354
EE. UU.,UT,Ogden,7814 Colonial Autumn Line,41.28277206,-112.1233444
EE. UU.,NC,Raleigh,2538 Quaking Hills Ramp,35.81178284,-78.5975647
EE. UU.,VA,Virginia Beach,6174 Bright Vista,36.85530472,-76.1946106
EE. UU.,CA,Carlsbad,141 Dewy Plaza,33.10355759,-117.2678757
