Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment,Customer Zipcode
19441,Yetta,Robinson,XXXXXXXXX,XXXXXXXXX,Corporate,2135.0
19440,jennifer,holmes,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19439,Mara,Mcneil,XXXXXXXXX,XXXXXXXXX,Corporate,92840.0
19438,Cleo,Woodward,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19437,Cally,Dunn,XXXXXXXXX,XXXXXXXXX,Corporate,58501.0
19436,Wynter,Gay,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19435,Hyacinth,Nolan,XXXXXXXXX,XXXXXXXXX,Consumer,20878.0
19434,Emma,Mayo,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19433,Xerxes,Terrell,XXXXXXXXX,XXXXXXXXX,Corporate,58501.0
19432,noel,wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,96817.0
19431,Maryam,Grant,XXXXXXXXX,XXXXXXXXX,Corporate,30047.0
19430,naida,small,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19429,Lana,Green,XXXXXXXXX,XXXXXXXXX,Consumer,23455.0
19428,patience,woodward,XXXXXXXXX,XXXXXXXXX,Consumer,91702.0
19427,rylee,garrett,XXXXXXXXX,XXXXXXXXX,Corporate,90813.0
19426,Dakota,Green,XXXXXXXXX,XXXXXXXXX,Consumer,10458.0
19425,Fallon,Donovan,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19424,kylynn,zimmerman,XXXXXXXXX,XXXXXXXXX,Consumer,84604.0
19423,Inez,Fleming,XXXXXXXXX,XXXXXXXXX,Consumer,38401.0
19422,Carolyn,Davenport,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19421,Miriam,Vega,XXXXXXXXX,XXXXXXXXX,Consumer,95207.0
19420,danielle,rush,XXXXXXXXX,XXXXXXXXX,Home Office,30062.0
19419,chloe,pickett,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19418,beverly,fisher,XXXXXXXXX,XXXXXXXXX,Consumer,49423.0
19417,gillian,camacho,XXXXXXXXX,XXXXXXXXX,Home Office,745.0
19416,Madeline,Wooten,XXXXXXXXX,XXXXXXXXX,Home Office,11212.0
19415,Yoshi,Shelton,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19414,hadley,russell,XXXXXXXXX,XXXXXXXXX,Corporate,80219.0
19413,Renee,Morales,XXXXXXXXX,XXXXXXXXX,Corporate,48180.0
19412,iola,king,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19411,tamekah,blair,XXXXXXXXX,XXXXXXXXX,Corporate,60637.0
19410,cherokee,huffman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19409,Odessa,Cherry,XXXXXXXXX,XXXXXXXXX,Corporate,48205.0
19408,rose,mack,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19407,linda,haley,XXXXXXXXX,XXXXXXXXX,Consumer,37130.0
19406,May,Kennedy,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19405,Lilah,Holmes,XXXXXXXXX,XXXXXXXXX,Corporate,44102.0
19404,tana,franklin,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19403,Emi,Mitchell,XXXXXXXXX,XXXXXXXXX,Corporate,14094.0
19402,Cynthia,Albert,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19401,Myra,Manning,XXXXXXXXX,XXXXXXXXX,Corporate,63301.0
19400,Medge,Mcfarland,XXXXXXXXX,XXXXXXXXX,Corporate,90046.0
19399,Chloe,Nichols,XXXXXXXXX,XXXXXXXXX,Home Office,95014.0
19398,beatrice,holt,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19397,Ria,Padilla,XXXXXXXXX,XXXXXXXXX,Home Office,65807.0
19396,charity,sharpe,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19395,Nell,Garrison,XXXXXXXXX,XXXXXXXXX,Home Office,92692.0
19394,Tamara,Larson,XXXXXXXXX,XXXXXXXXX,Home Office,90042.0
19393,phyllis,higgins,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19392,nelle,shaffer,XXXXXXXXX,XXXXXXXXX,Home Office,30075.0
19391,aimee,daugherty,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19390,blossom,middleton,XXXXXXXXX,XXXXXXXXX,Home Office,48197.0
19389,breanna,morrison,XXXXXXXXX,XXXXXXXXX,Corporate,11218.0
19388,Katelyn,Key,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19387,Karly,Porter,XXXXXXXXX,XXXXXXXXX,Corporate,85345.0
19386,Olga,Stein,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19385,Brenna,Wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,92843.0
19384,Tatyana,Tyson,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19383,Ifeoma,Hendricks,XXXXXXXXX,XXXXXXXXX,Corporate,8021.0
19382,kitra,howard,XXXXXXXXX,XXXXXXXXX,Corporate,38127.0
19381,Summer,Hester,XXXXXXXXX,XXXXXXXXX,Consumer,37013.0
19380,sopoline,hood,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19379,emma,suarez,XXXXXXXXX,XXXXXXXXX,Home Office,84118.0
19378,eliana,santos,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19377,Denise,Young,XXXXXXXXX,XXXXXXXXX,Consumer,93304.0
19376,hermione,rose,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19375,Lara,Kim,XXXXXXXXX,XXXXXXXXX,Consumer,91344.0
19374,Hedy,Dunn,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19373,Violet,Melton,XXXXXXXXX,XXXXXXXXX,Home Office,32308.0
19372,Taylor,Aguilar,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19371,Clare,Jenkins,XXXXXXXXX,XXXXXXXXX,Home Office,11550.0
19370,xerxes,marsh,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19369,Rhonda,Bruce,XXXXXXXXX,XXXXXXXXX,Corporate,11103.0
19368,Morgan,Jimenez,XXXXXXXXX,XXXXXXXXX,Consumer,95020.0
19367,Illiana,Mcpherson,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
19366,Joan,Hickman,XXXXXXXXX,XXXXXXXXX,Consumer,91702.0
19365,amity,weber,XXXXXXXXX,XXXXXXXXX, consumer ,725.0
19364,Jayme,Tyler,XXXXXXXXX,XXXXXXXXX,Consumer,28645.0
19363,geraldine,mcfadden,XXXXXXXXX,XXXXXXXXX,Consumer,43228.0
19362,Anika,Stokes,XXXXXXXXX,XXXXXXXXX,Consumer,97321.0
19361,dana,hoffman,XXXXXXXXX,XXXXXXXXX,Consumer,791.0
19360,Blossom,Hill,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19359,Sybil,Noel,XXXXXXXXX,XXXXXXXXX,Corporate,11757.0
19358,Genevieve,Joyce,XXXXXXXXX,XXXXXXXXX,Corporate,44035.0
19357,Tara,Gordon,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19356,Emma,Armstrong,XXXXXXXXX,XXXXXXXXX,Consumer,92504.0
19355,geraldine,barlow,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19354,Lilah,Huff,XXXXXXXXX,XXXXXXXXX,Home Office,90745.0
19353,Ella,Mcmahon,XXXXXXXXX,XXXXXXXXX,Consumer,85204.0
19352,Lilah,Glass,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
19351,Alyssa,Fowler,XXXXXXXXX,XXXXXXXXX,Home Office,96818.0
19350,heather,rocha,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
12069,Brittany,Gardner,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9597,Lori,Perez,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9467,Billy,Butler,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2546,mary,smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2240,edward,west,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
11650,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
10368,Matthew,Key,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6489,Maria,Macdonald,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
10533,michael,smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
11292,william,saunders,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
47,Lori,Fuller,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6405,Mary,Anderson,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2426,Mary,Phillips,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
8133,benjamin,riddle,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1429,Pamela,Murphy,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9120,Terry,Trujillo,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
12221,Betty,Sanchez,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9415,Mary,Joyce,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
724,Lawrence,Mclaughlin,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
8897,Stephen,Blackburn,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
7112,mark,harris,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1086,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2916,Cynthia,Nelson,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
11339,Mary,King,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
10166,Aaron,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
3091,carolyn,rodriguez,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1070,Shawn,Huffman,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6871,Gregory,Bowman,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2339,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
4232,Mary,Garza,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
8986,mary,smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6491,Bruce,Cruz,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
5564,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
7955,Mary,Rios,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
5728,Sarah,Montoya,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9704,Mary,Mcneil,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
8485,Mary,Simmons,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
11216,Mary,Morgan,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
12160,Martha,Richmond,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6352,Madison,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
5870,John,Hughes,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
11776,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
7060,virginia,carroll,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
3466,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1834,Jane,Nichols,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
2439,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6416,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6310,Jerry,Deleon,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9029,mary,bryan,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
295,Julie,Tanner,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9011,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1577,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1568,Mary,Larson,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
9047,jordan,medina,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
7603,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
6746,anthony,sanchez,XXXXXXXXX,XXXXXXXXX,Home Office,725.0
1566,mary,simon,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2918,mary,myers,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1491,Joyce,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
14915,octavia,french,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9619,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2363,Mary,Frazier,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5898,emily,jacobs,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1948,Peter,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1820,Mary,Hill,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
14770,kelsie,tate,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1962,Marie,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7175,Judy,Webb,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1222,Michael,Garcia,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
487,kenneth,brown,XXXXXXXXX,XXXXXXXXX, consumer ,725.0
2217,Mary,Martinez,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
14824,jaime,todd,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2078,Roger,Morales,XXXXXXXXX,XXXXXXXXX,Consumer,921.0
10497,Justin,Pena,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4695,hannah,guerra,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9857,lawrence,deleon,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2168,Mary,Reynolds,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4078,Mary,Gallegos,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11887,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6588,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7167,Harold,Medina,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1459,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
548,ryan,horton,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5224,Jane,Green,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2686,Mary,Coffey,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
468,Mary,Stone,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1260,kelly,calderon,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3050,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
10308,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
387,mary,levy,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2270,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
482,megan,moreno,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1956,mary,clay,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7466,mary,warren,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8224,Edward,Chang,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3490,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1596,john,hammond,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3969,Carl,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,693.0
9342,Teresa,Grant,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2028,Cynthia,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3940,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8293,nathan,mahoney,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9962,Diana,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8098,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8348,Mary,Maddox,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
653,Jason,Haas,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8645,andrew,johnston,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1275,Amanda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11189,mary,hammond,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5988,Melissa,Miller,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9726,Steven,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5113,judith,osborne,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7202,beverly,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1173,mary,silva,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
13597,Sara,Mejia,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4047,Marilyn,Potter,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6594,Rebecca,Austin,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
1186,Mary,Soto,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4279,Jack,Meyer,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4151,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
14848,Karina,Harper,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4697,Kathryn,Singh,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5887,mary,peters,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3207,stephen,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
12310,ralph,nielsen,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8397,Amber,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6306,donna,browning,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8002,margaret,martinez,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
12382,jennifer,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7844,Scott,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,680.0
12291,Jennifer,Sims,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6523,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4867,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5301,Mary,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4784,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7446,Lisa,Williams,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11455,mary,weaver,XXXXXXXXX,XXXXXXXXX, consumer ,725.0
5364,thomas,colon,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
259,mary,bates,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11290,catherine,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8517,Debra,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,791.0
7407,diane,kim,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5965,Richard,Parker,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8677,Cynthia,Mccoy,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
10093,Michael,Lopez,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
12119,Barbara,Pham,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8274,Mary,Mcgrath,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2291,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11310,kenneth,williams,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
155,Brittany,Juarez,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4998,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7720,Lisa,Ramirez,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3099,Brittany,Copeland,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5011,William,Berg,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2643,david,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9501,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9760,mary,wolf,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11793,Thomas,Riley,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7273,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,957.0
3329,Joshua,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9429,george,terrell,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
437,Cynthia,Benjamin,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2538,kelly,williams,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4280,Mary,Mccoy,XXXXXXXXX,XXXXXXXXX,Consumer,612.0
2813,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4249,mary,butler,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9697,stephen,williams,XXXXXXXXX,XXXXXXXXX,Consumer,693.0
27,Mary,Vincent,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5274,Michael,Beard,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11273,Mary,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9495,nicholas,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4841,John,Warner,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9803,Mary,Brady,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
7391,Mary,Garrett,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11426,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11664,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5339,mary,moore,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3204,Edward,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
4438,Frank,Jennings,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5243,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5089,James,Holloway,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6073,mary,campos,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
8992,maria,summers,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6466,Susan,Meyer,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
11438,Mary,Pugh,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9524,Mary,Nelson,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2464,teresa,warner,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3770,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,Consumer,685.0
1306,Zachary,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
10811,Joshua,Carter,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
12033,Aaron,Villa,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9248,Mary,Luna,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
2214,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
6738,Mary,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
5074,karen,smith,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
9148,robert,gallagher,XXXXXXXXX,XXXXXXXXX,Consumer,725.0
3497,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,10016.0
10066,janice,smith,XXXXXXXXX,XXXXXXXXX,Consumer,85033.0
4248,Jonathan,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,97402.0
6473,mary,castillo,XXXXXXXXX,XXXXXXXXX,Consumer,90806.0
12288,Karen,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,60102.0
7764,mary,wilson,XXXXXXXXX,XXXXXXXXX,Consumer,46227.0
11720,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,90003.0
3935,harold,hayes,XXXXXXXXX,XXXXXXXXX,Consumer,90620.0
8792,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,94541.0
10416,Mary,Goodwin,XXXXXXXXX,XXXXXXXXX,Consumer,21228.0
424,stephen,douglas,XXXXXXXXX,XXXXXXXXX,Consumer,17013.0
10031,Crystal,Blake,XXXXXXXXX,XXXXXXXXX,Consumer,10306.0
10819,Michelle,Koch,XXXXXXXXX,XXXXXXXXX,Consumer,90806.0
5418,Mary,Roy,XXXXXXXXX,XXXXXXXXX,Consumer,30066.0
7272,Benjamin,Hurst,XXXXXXXXX,XXXXXXXXX,Consumer,7305.0
5329,Jack,Townsend,XXXXXXXXX,XXXXXXXXX,Consumer,90805.0
7810,henry,smith,XXXXXXXXX,XXXXXXXXX,Consumer,38109.0
3624,Grace,Shah,XXXXXXXXX,XXXXXXXXX,Consumer,33549.0
7331,Pamela,Strong,XXXXXXXXX,XXXXXXXXX,Consumer,60148.0
125,Mary,Gallagher,XXXXXXXXX,XXXXXXXXX,Consumer,93030.0
9419,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,11207.0
1250,teresa,smith,XXXXXXXXX,XXXXXXXXX,Consumer,2740.0
7683,Cynthia,Wallace,XXXXXXXXX,XXXXXXXXX,Consumer,12550.0
2728,mary,adams,XXXXXXXXX,XXXXXXXXX,Consumer,33175.0
4612,Mary,Wilson,XXXXXXXXX,XXXXXXXXX,Consumer,19446.0
12019,mary,walters,XXXXXXXXX,XXXXXXXXX,Consumer,90037.0
10549,Mary,Atkinson,XXXXXXXXX,XXXXXXXXX,Consumer,21206.0
4909,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,85035.0
5854,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,92833.0
3066,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,21218.0
11431,Willie,Sanders,XXXXXXXXX,XXXXXXXXX,Consumer,95823.0
9906,Richard,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,60614.0
2048,mary,wolf,XXXXXXXXX,XXXXXXXXX,Consumer,27410.0
3071,Mary,Meadows,XXXXXXXXX,XXXXXXXXX,Consumer,95127.0
11065,aaron,smith,XXXXXXXXX,XXXXXXXXX, consumer ,10031.0
394,David,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,44107.0
5707,kathy,sampson,XXXXXXXXX,XXXXXXXXX,Consumer,45011.0
2682,cynthia,miller,XXXXXXXXX,XXXXXXXXX,Consumer,97470.0
467,james,smith,XXXXXXXXX,XXXXXXXXX,Consumer,95350.0
10577,Jennifer,Fuentes,XXXXXXXXX,XXXXXXXXX,Consumer,10003.0
3471,mary,franco,XXXXXXXXX,XXXXXXXXX,Consumer,2740.0
3535,betty,rodgers,XXXXXXXXX,XXXXXXXXX,Consumer,92024.0
11715,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,95116.0
9814,Daniel,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,13440.0
4848,Jennifer,Morgan,XXXXXXXXX,XXXXXXXXX,Consumer,95076.0
569,Mary,Frye,XXXXXXXXX,XXXXXXXXX,Consumer,83642.0
5749,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,77084.0
4460,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,90027.0
6506,Anna,Bailey,XXXXXXXXX,XXXXXXXXX,Consumer,11229.0
6050,rebecca,arnold,XXXXXXXXX,XXXXXXXXX,Consumer,13760.0
3246,Lori,Burns,XXXXXXXXX,XXXXXXXXX,Consumer,95148.0
2364,thomas,whitney,XXXXXXXXX,XXXXXXXXX,Consumer,77450.0
12216,Ann,Deleon,XXXXXXXXX,XXXXXXXXX,Consumer,93277.0
11388,Mary,Rangel,XXXXXXXXX,XXXXXXXXX,Consumer,93535.0
1628,Benjamin,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,85022.0
